"","level","area","inc","country","age","prev","sexRatio15_49","sexRatio15_64","malePrev","maleART","sexualDebut20_49","sexualDebut25_49"
"5315",2,"Chivi",2.53478918321252,"ZWE","Y020_024",6.50853598327811,0.963303531596325,0.949715430901874,9.79983621350573,99.5859210549305,18.9,18.9
"5316",2,"Gutu",2.7735236047437,"ZWE","Y020_024",6.188131157154,0.963689206523796,0.948988077779151,11.7731613491072,99.1784020656713,18.9,18.9
"5317",2,"Masvingo",2.35193558773256,"ZWE","Y020_024",4.51810570691408,0.959733694056793,0.949604182895565,11.4828517557982,99.4962748380269,18.9,18.9
"5318",2,"Mwenezi",2.47482055081253,"ZWE","Y020_024",6.1697783486709,0.960561725161138,0.948506141015046,10.9334727766547,99.8691559228985,18.9,18.9
"5319",2,"Zaka",3.20864786414687,"ZWE","Y020_024",8.44143424072213,0.963688976613413,0.948510590577609,13.2793350713696,99.2038084945099,18.9,18.9
"5320",2,"Binga",1.99116780641626,"ZWE","Y020_024",3.60926423876255,0.964059686010183,0.949349497330878,6.15317800444647,94.179683643563,17.7,17.7
"5321",2,"Bubi",4.35661981209812,"ZWE","Y020_024",7.69464272622071,0.965290048730947,0.950696097551441,15.0643755580595,94.9653446304285,17.7,17.7
"5322",2,"Hwange",4.10348970671854,"ZWE","Y020_024",7.24978706779405,0.962064130164959,0.952087399297531,16.7064064197658,97.3012815260192,17.7,17.7
"5323",2,"Lupane",6.31252652581509,"ZWE","Y020_024",14.5708446767869,0.965267769646929,0.947275674060458,19.9757738174106,92.7045459143566,17.7,17.7
"5324",2,"Nkayi",4.83204989860949,"ZWE","Y020_024",11.1921881535552,0.965927131575845,0.948381950968972,16.9601296701846,95.667254058963,17.7,17.7
"5325",2,"Tsholotsho",7.63532269635324,"ZWE","Y020_024",21.1513401665952,0.96724311891745,0.948410641545843,23.2000999704644,91.6176986538908,17.7,17.7
"5326",2,"Umguza",7.04267365690303,"ZWE","Y020_024",8.89754684091826,0.965599838142528,0.952752795804011,21.3999893585583,87.1823946150819,17.7,17.7
"5327",2,"Beitbridge",7.84313296053545,"ZWE","Y020_024",7.8155776910502,0.967627154095532,0.953946120749235,16.0061889992604,65.4373868786592,18.1,18.2
"5328",2,"Bulilima",9.54753727459282,"ZWE","Y020_024",19.8324885563694,0.97577508617585,0.948870240042052,26.8619442487776,90.1345560051349,18.1,18.2
"5329",2,"Gwanda",6.7798413891315,"ZWE","Y020_024",9.62104097652608,0.969266702847745,0.945543263367132,20.1507436357449,88.2751460641871,18.1,18.2
"5330",2,"Insiza",6.39166099412122,"ZWE","Y020_024",9.56111728914356,0.969894908150142,0.947176058309201,18.9121798319862,92.3722610541365,18.1,18.2
"5331",2,"Mangwe",8.36274048371137,"ZWE","Y020_024",15.2300082884055,0.972975266433627,0.950570806136306,27.0167513736775,97.1473929719079,18.1,18.2
"5332",2,"Matobo",6.79916490191733,"ZWE","Y020_024",12.5586564352668,0.972691489041911,0.943075922890624,19.4760207287697,94.4072002540403,18.1,18.2
"5333",2,"Umzingwane",5.82965734078043,"ZWE","Y020_024",8.13549389208926,0.970299103919811,0.945298968985356,20.3911884806038,91.744963576215,18.1,18.2
"5334",2,"Chirumhanzu",4.59972940931572,"ZWE","Y020_024",8.06121957877388,0.985613556334462,0.973265887243184,12.7517592854542,96.1535955754024,18.5,18.6
"5335",2,"Gokwe North",2.91941147409821,"ZWE","Y020_024",3.54980807051514,0.986106747030787,0.975608587512525,6.06280561543071,93.8850013922499,18.5,18.6
"5336",2,"Gokwe South",3.28952130318059,"ZWE","Y020_024",5.58117430086356,0.985586424433941,0.975058679573654,10.1291986896226,97.4677106104545,18.5,18.6
"5337",2,"Gweru",4.46289495379701,"ZWE","Y020_024",6.67380331773172,0.985692730455669,0.976461756788461,12.2654929518512,98.3900273478315,18.5,18.6
"5338",2,"Kwekwe",4.51407961787212,"ZWE","Y020_024",6.41994587884748,0.985428755059641,0.975873107601251,13.0827296149611,96.4479972184321,18.5,18.6
"5339",2,"Mberengwa",5.23359518645606,"ZWE","Y020_024",10.5165734196586,0.985880533339444,0.97329804928029,16.1811065001773,96.4074091722692,18.5,18.6
"5340",2,"Shurugwi",5.67475963022543,"ZWE","Y020_024",8.02524623475913,0.985429388969367,0.97466438095771,13.3138220909073,94.8023215910419,18.5,18.6
"5341",2,"Zvishavane",5.06647959971157,"ZWE","Y020_024",8.82170890732999,0.984341585504599,0.974913980839057,15.4340552203079,97.4643349026797,18.5,18.6
"5342",2,"Bulawayo",2.77276633630369,"ZWE","Y025_029",9.19814175553474,0.979981656048612,0.959511491451692,12.6357882758763,89.2428343469346,19.8,19.9
"5343",2,"Chitungwiza",2.99129985303462,"ZWE","Y025_029",9.05596030918439,1.00260588290644,1.00190908257235,11.5254734096074,64.3003483850655,NA,20
"5344",2,"Harare",2.32077060456361,"ZWE","Y025_029",7.27510666276678,1.006436311867,1.00656278176895,8.74415667260827,74.4819753963454,NA,20
"5345",2,"Buhera",2.81307024289332,"ZWE","Y025_029",11.9545206822036,0.963252690664347,0.948807343126336,13.0266173937005,94.8001636937039,18.5,18.5
"5346",2,"Chimanimani",2.39462956414114,"ZWE","Y025_029",8.399233557529,0.961035812764112,0.950641690966455,10.8129498809731,96.2246067303999,18.5,18.5
"5347",2,"Chipinge",1.90240034455015,"ZWE","Y025_029",6.92313603390861,0.960888807202264,0.949114065452383,8.79474628304984,94.2078838338153,18.5,18.5
"5348",2,"Makoni",2.70772431739204,"ZWE","Y025_029",11.6865095197557,0.962711169179906,0.951610997378174,13.6431559242866,96.7585564080537,18.5,18.5
"5349",2,"Mutare",1.97585307465929,"ZWE","Y025_029",7.20450123834297,0.960375189789094,0.951246123213422,8.72728053764284,96.3934586970916,18.5,18.5
"5350",2,"Mutasa",1.96772304798054,"ZWE","Y025_029",7.66875408199212,0.96232419974954,0.950150627839505,8.96691954099594,96.0355139182648,18.5,18.5
"5351",2,"Nyanga",2.21098339806012,"ZWE","Y025_029",7.87590599091676,0.961569894437569,0.950666165637317,10.0835329100664,94.9931327718013,18.5,18.5
