"","area","age","mean","lower_ART","upper_ART","inc","lower_inc","upper_inc","level","prev","lower_prev","upper_prev","country","sex"
"2936","Inhambane","Y010_014",0.595607239010377,0.518775854128756,0.664946684975547,0,0,0,1,0.0160320660198037,0.0143704066777293,0.0177597947245468,"MOZ","female"
"2937","Inhambane","Y010_014",0.595607239010377,0.518775854128756,0.664946684975547,0,0,0,2,0.0160320660198037,0.0143704066777293,0.0177597947245468,"MOZ","female"
"2938","Inhambane","Y010_014",0.595607239010377,0.518775854128756,0.664946684975547,0,0,0,3,0.0137572772266311,0.010346523543269,0.017845247004099,"MOZ","female"
"2939","Inhambane","Y010_014",0.595607239010377,0.518775854128756,0.664946684975547,0,0,0,1,0.0160320660198037,0.0143704066777293,0.0177597947245468,"MOZ","female"
"2940","Inhambane","Y010_014",0.595607239010377,0.518775854128756,0.664946684975547,0,0,0,2,0.0160320660198037,0.0143704066777293,0.0177597947245468,"MOZ","female"
"2941","Inhambane","Y010_014",0.595607239010377,0.518775854128756,0.664946684975547,0,0,0,3,0.0137572772266311,0.010346523543269,0.017845247004099,"MOZ","female"
"2942","Inhambane","Y010_014",0.595607239010377,0.518775854128756,0.664946684975547,0,0,0,1,0.0160320660198037,0.0143704066777293,0.0177597947245468,"MOZ","female"
"2943","Inhambane","Y010_014",0.595607239010377,0.518775854128756,0.664946684975547,0,0,0,2,0.0160320660198037,0.0143704066777293,0.0177597947245468,"MOZ","female"
"2944","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2945","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2946","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2947","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00701761724451846,0.00494399265802608,0.00999568281864685,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2948","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00701761724451846,0.00494399265802608,0.00999568281864685,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2949","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00701761724451846,0.00494399265802608,0.00999568281864685,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2950","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2951","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2952","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2953","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00888757079107697,0.00782438853154616,0.0101684846602356,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2954","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00888757079107697,0.00782438853154616,0.0101684846602356,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2955","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00888757079107697,0.00782438853154616,0.0101684846602356,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2956","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00701761724451846,0.00494399265802608,0.00999568281864685,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2957","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00701761724451846,0.00494399265802608,0.00999568281864685,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2958","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00701761724451846,0.00494399265802608,0.00999568281864685,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2959","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00888757079107697,0.00782438853154616,0.0101684846602356,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2960","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00888757079107697,0.00782438853154616,0.0101684846602356,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2961","Inhambane","Y015_019",0.764029327867177,0.586070440052606,0.890639222491973,0.00888757079107697,0.00782438853154616,0.0101684846602356,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2962","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2963","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2964","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2965","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00701761724451846,0.00494399265802608,0.00999568281864685,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2966","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00701761724451846,0.00494399265802608,0.00999568281864685,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2967","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00701761724451846,0.00494399265802608,0.00999568281864685,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2968","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,2,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2969","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,1,0.0410775820129627,0.0344753536693804,0.0491538349342797,"MOZ","female"
"2970","Inhambane","Y015_019",0.661244184014995,0.566901565605501,0.746145118146083,0.00888757079107697,0.00782438853154616,0.0101684846602356,3,0.037049662242947,0.0275621399640085,0.0477242184959641,"MOZ","female"
"2971","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2972","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2973","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2974","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2975","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2976","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2977","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00702759534892031,0.00495100714486774,0.0100099394751737,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2978","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00702759534892031,0.00495100714486774,0.0100099394751737,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2979","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00702759534892031,0.00495100714486774,0.0100099394751737,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2980","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2981","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2982","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2983","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2984","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2985","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00891089136988006,0.00783861632859031,0.0102197657594338,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2986","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00702759534892031,0.00495100714486774,0.0100099394751737,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2987","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00702759534892031,0.00495100714486774,0.0100099394751737,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2988","Inhambane","Y020_024",0.696051735121482,0.62766817694222,0.763244359896112,0.00702759534892031,0.00495100714486774,0.0100099394751737,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2989","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00891089136988006,0.00783861632859031,0.0102197657594338,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2990","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00891089136988006,0.00783861632859031,0.0102197657594338,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2991","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00891089136988006,0.00783861632859031,0.0102197657594338,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2992","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00891089136988006,0.00783861632859031,0.0102197657594338,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2993","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00891089136988006,0.00783861632859031,0.0102197657594338,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2994","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00891089136988006,0.00783861632859031,0.0102197657594338,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2995","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00702759534892031,0.00495100714486774,0.0100099394751737,1,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
"2996","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00702759534892031,0.00495100714486774,0.0100099394751737,3,0.0971459868461736,0.0765851877615579,0.119178101273514,"MOZ","female"
"2997","Inhambane","Y020_024",0.790104284422872,0.619433990844247,0.903714797721889,0.00702759534892031,0.00495100714486774,0.0100099394751737,2,0.105686801566512,0.0922899830944944,0.121156968455076,"MOZ","female"
